,ZONEID,TIMESTAMP,LOAD,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,year,month,day,hour
44981,1,2182010 6:00,218.9,26,32,26,28,30,31,30,31,23,30,27,30,29,33,28,29,28,34,30,29,32,32,27,28,30,2010,2,18,6
44982,1,2182010 7:00,244.1,27,32,26,27,29,30,30,31,23,30,27,28,28,33,28,29,28,35,30,29,32,33,27,28,30,2010,2,18,7
44983,1,2182010 8:00,238.6,30,34,25,30,32,34,33,32,24,32,29,32,30,34,30,31,28,37,32,32,34,34,30,30,32,2010,2,18,8
44984,1,2182010 9:00,211.9,36,37,27,34,35,37,36,36,25,35,34,36,35,35,34,35,27,40,36,37,36,36,36,34,35,2010,2,18,9
44985,1,2182010 10:00,192.8,40,39,29,38,39,41,40,39,27,39,37,39,39,38,37,40,34,43,37,39,39,39,40,38,39,2010,2,18,10
44986,1,2182010 11:00,176.5,43,48,31,41,42,44,42,42,28,42,39,41,41,40,41,42,39,46,37,42,42,43,43,41,42,2010,2,18,11
44987,1,2182010 12:00,162.1,46,48,32,43,44,47,45,44,28,44,41,45,43,41,43,45,42,48,39,44,44,45,46,44,44,2010,2,18,12
44988,1,2182010 13:00,148.5,48,50,35,45,47,49,47,46,30,47,44,46,45,41,45,47,45,50,43,47,46,46,48,46,47,2010,2,18,13
44989,1,2182010 14:00,137.8,50,52,36,47,49,51,48,49,30,49,45,48,46,42,48,49,47,52,43,48,48,48,51,49,50,2010,2,18,14
44990,1,2182010 15:00,132.4,51,54,37,50,50,52,49,50,30,51,46,50,46,44,48,50,49,52,45,50,50,48,52,49,50,2010,2,18,15
44991,1,2182010 16:00,131.5,51,54,37,50,51,52,49,51,30,51,46,50,46,44,47,51,50,53,43,50,50,50,52,49,50,2010,2,18,16
44992,1,2182010 17:00,136.2,51,50,36,51,51,50,49,52,27,50,45,50,44,43,46,50,50,51,41,49,49,48,51,47,48,2010,2,18,17
44993,1,2182010 18:00,152.2,47,48,35,48,49,45,46,49,27,48,42,47,42,41,44,48,51,48,37,46,46,45,47,45,45,2010,2,18,18
44994,1,2182010 19:00,182.9,40,43,33,43,46,44,42,47,27,46,40,45,39,40,40,43,47,46,36,43,44,43,42,43,43,2010,2,18,19
44995,1,2182010 20:00,192.1,36,39,32,43,43,41,43,43,28,44,38,43,38,40,38,41,44,46,34,39,43,41,39,40,41,2010,2,18,20
44996,1,2182010 21:00,196.5,34,39,30,40,41,40,39,40,30,41,35,43,36,41,37,41,42,47,34,38,42,39,35,37,40,2010,2,18,21
44997,1,2182010 22:00,193.4,31,39,30,37,38,39,39,40,30,38,32,39,34,40,37,39,41,45,36,35,41,39,36,37,38,2010,2,18,22
44998,1,2182010 23:00,183.0,29,37,29,35,36,39,37,38,30,37,32,37,32,39,35,38,39,45,36,35,40,37,31,37,39,2010,2,18,23
44999,1,2192010 0:00,173.5,29,37,30,35,35,36,37,34,32,38,29,34,33,39,33,34,38,42,37,35,38,37,29,36,38,2010,2,19,0
45000,1,2192010 1:00,168.2,28,37,30,33,33,36,37,33,30,37,28,34,33,38,31,34,34,42,37,33,37,36,30,34,37,2010,2,19,1
45001,1,2192010 2:00,167.8,27,37,30,33,31,34,37,36,30,35,29,30,32,38,33,35,33,41,36,33,36,36,28,31,36,2010,2,19,2
45002,1,2192010 3:00,170.0,26,36,30,31,32,34,36,35,30,36,25,30,30,37,29,31,32,40,36,33,35,36,29,29,35,2010,2,19,3
45003,1,2192010 4:00,174.9,25,34,31,29,30,34,35,35,30,33,30,30,29,36,28,30,31,40,36,33,35,36,28,30,34,2010,2,19,4
45004,1,2192010 5:00,183.4,24,34,30,29,31,33,34,35,30,32,33,28,30,36,27,33,30,39,34,33,34,36,28,28,33,2010,2,19,5
45005,1,2192010 6:00,199.5,25,32,31,27,30,33,33,31,30,32,31,28,30,36,29,33,29,39,34,30,34,34,26,27,33,2010,2,19,6
45006,1,2192010 7:00,225.4,26,34,31,26,29,33,33,30,28,29,28,28,29,35,28,31,28,37,34,30,33,34,25,28,32,2010,2,19,7
45007,1,2192010 8:00,222.1,26,37,32,29,32,35,35,34,28,34,33,28,32,37,29,35,28,40,36,35,35,37,28,31,35,2010,2,19,8
45008,1,2192010 9:00,197.9,34,39,34,38,40,40,40,40,32,39,37,37,37,38,37,42,27,43,37,41,38,39,36,36,40,2010,2,19,9
45009,1,2192010 10:00,178.3,44,45,37,45,45,44,44,45,34,44,41,43,41,39,41,46,36,48,41,45,41,43,45,42,43,2010,2,19,10
45010,1,2192010 11:00,160.9,48,48,40,47,48,48,47,49,36,47,44,48,43,41,45,50,41,51,45,49,43,46,50,45,46,2010,2,19,11
45011,1,2192010 12:00,147.8,51,50,43,51,51,50,50,52,36,49,47,52,45,42,47,52,45,51,46,52,46,48,51,47,49,2010,2,19,12
45012,1,2192010 13:00,136.4,54,52,45,54,54,51,52,54,36,52,49,53,47,44,50,55,49,52,48,53,48,52,54,50,51,2010,2,19,13
45013,1,2192010 14:00,126.9,56,54,46,57,56,53,55,56,36,54,50,54,49,46,51,56,51,53,50,55,49,54,55,52,53,2010,2,19,14
45014,1,2192010 15:00,121.8,58,55,48,58,57,55,54,56,36,55,52,55,50,47,53,58,53,53,52,56,50,54,57,53,54,2010,2,19,15
45015,1,2192010 16:00,119.0,58,53,49,57,57,54,55,57,37,55,52,55,50,46,53,59,55,52,52,56,50,54,57,53,53,2010,2,19,16
45016,1,2192010 17:00,122.8,57,51,48,56,56,52,53,57,37,54,52,55,49,46,52,56,55,50,50,54,49,52,56,53,52,2010,2,19,17
45017,1,2192010 18:00,135.4,53,48,46,52,52,46,50,54,37,51,49,50,47,43,47,52,56,47,46,50,47,48,52,50,49,2010,2,19,18
45018,1,2192010 19:00,163.3,46,48,42,50,47,42,47,47,37,48,44,45,44,42,40,49,51,45,41,45,45,46,45,45,45,2010,2,19,19
45019,1,2192010 20:00,173.0,38,37,40,49,43,39,38,42,37,43,42,43,43,41,38,44,46,42,36,40,41,39,39,40,37,2010,2,19,20
45020,1,2192010 21:00,179.1,34,37,38,46,40,40,34,39,37,39,39,37,41,42,35,41,43,43,34,38,44,36,35,38,36,2010,2,19,21
45021,1,2192010 22:00,181.4,32,36,34,43,38,34,33,35,36,37,39,37,38,42,34,38,41,43,32,36,43,32,33,35,33,2010,2,19,22
45022,1,2192010 23:00,180.3,30,32,34,44,36,38,32,35,34,34,38,34,38,40,34,35,39,42,32,32,41,32,31,32,27,2010,2,19,23
45023,1,2202010 0:00,176.5,29,32,30,38,34,38,29,33,36,33,37,34,38,40,36,34,38,36,34,32,40,28,31,30,26,2010,2,20,0
45024,1,2202010 1:00,173.5,28,39,28,35,33,33,29,33,36,31,40,34,38,39,33,34,32,33,32,30,35,30,29,37,27,2010,2,20,1
45025,1,2202010 2:00,174.0,27,36,27,32,32,35,28,31,36,29,33,32,36,37,35,32,30,31,32,29,36,27,28,37,25,2010,2,20,2
45026,1,2202010 3:00,176.5,26,32,25,28,30,32,28,32,36,30,36,32,37,37,36,30,29,32,30,28,35,25,28,28,25,2010,2,20,3
45027,1,2202010 4:00,181.4,25,28,27,33,30,32,28,31,36,29,39,28,37,38,35,29,28,31,30,27,34,27,28,28,26,2010,2,20,4
45028,1,2202010 5:00,188.3,25,28,25,28,30,28,27,31,36,28,35,30,35,38,36,30,26,35,27,27,34,28,26,25,25,2010,2,20,5
45029,1,2202010 6:00,197.2,24,28,24,29,29,28,27,33,36,29,33,30,35,36,36,28,25,34,25,26,35,30,25,26,24,2010,2,20,6
45030,1,2202010 7:00,210.4,23,28,24,25,29,27,26,31,36,28,33,30,35,34,35,26,24,35,27,25,35,31,25,27,23,2010,2,20,7
45031,1,2202010 8:00,220.0,26,32,28,30,33,35,33,35,36,29,31,30,36,39,36,33,23,38,30,31,37,32,28,28,28,2010,2,20,8
45032,1,2202010 9:00,207.4,35,37,33,42,45,40,40,43,37,38,41,39,40,40,42,45,22,42,41,42,40,39,36,37,37,2010,2,20,9
45033,1,2202010 10:00,185.5,43,45,41,46,49,46,44,47,41,44,46,45,44,41,48,49,34,46,45,46,43,45,46,46,43,2010,2,20,10
45034,1,2202010 11:00,164.1,50,48,46,50,52,50,47,50,43,47,49,48,47,43,51,51,40,48,48,49,45,46,51,49,46,2010,2,20,11
45035,1,2202010 12:00,146.4,54,54,49,54,54,52,50,54,45,51,53,55,50,44,53,54,45,51,50,51,47,48,55,53,49,2010,2,20,12
45036,1,2202010 13:00,132.5,56,55,50,56,56,53,54,56,46,54,54,57,53,44,55,57,50,49,52,54,48,51,59,54,52,2010,2,20,13
45037,1,2202010 14:00,122.1,60,55,52,57,58,55,56,58,48,56,57,59,54,46,57,58,53,49,55,57,50,54,59,57,54,2010,2,20,14
45038,1,2202010 15:00,114.9,60,57,54,58,60,56,57,58,48,58,57,61,56,48,57,60,56,49,57,58,52,55,61,58,56,2010,2,20,15
45039,1,2202010 16:00,112.6,60,57,55,59,60,56,57,59,48,59,58,61,55,48,57,60,57,49,57,58,51,55,62,58,56,2010,2,20,16
45040,1,2202010 17:00,113.6,60,55,56,59,58,55,56,58,46,58,57,61,54,47,57,56,58,48,55,57,48,55,61,58,56,2010,2,20,17
45041,1,2202010 18:00,123.6,56,54,51,56,54,50,51,55,45,55,55,55,51,45,50,52,59,46,53,48,42,52,53,55,53,2010,2,20,18
45042,1,2202010 19:00,147.9,48,43,46,53,48,44,43,46,45,49,52,48,46,44,44,48,54,45,50,43,40,43,49,49,41,2010,2,20,19
45043,1,2202010 20:00,160.0,40,39,42,53,45,42,41,44,43,45,45,45,43,44,41,44,49,45,45,42,40,39,43,43,39,2010,2,20,20
45044,1,2202010 21:00,167.3,37,39,39,49,42,39,36,42,41,42,48,43,38,44,39,43,46,45,43,37,36,37,38,40,37,2010,2,20,21
45045,1,2202010 22:00,171.8,34,39,35,42,41,34,33,40,41,38,43,41,37,43,37,43,44,41,43,34,37,36,34,39,35,2010,2,20,22
45046,1,2202010 23:00,171.4,33,36,33,35,42,36,33,38,41,37,40,39,42,41,36,40,42,40,37,33,33,34,33,36,32,2010,2,20,23
45047,1,2212010 0:00,168.3,32,36,30,40,38,31,33,38,37,35,36,37,39,42,34,36,41,38,36,32,32,32,33,35,31,2010,2,21,0
45048,1,2212010 1:00,164.8,29,32,29,39,37,34,30,38,34,34,35,36,37,41,32,36,35,40,32,32,30,30,31,33,32,2010,2,21,1
45049,1,2212010 2:00,165.3,28,32,28,36,35,30,30,38,34,34,35,34,38,41,32,34,33,38,32,30,33,28,32,33,32,2010,2,21,2
45050,1,2212010 3:00,168.4,28,32,28,34,35,31,29,39,32,33,35,34,40,41,31,34,32,37,32,33,29,30,31,30,30,2010,2,21,3
45051,1,2212010 4:00,172.0,28,32,25,32,34,29,29,33,34,32,33,32,36,41,30,34,31,37,32,28,33,28,30,30,31,2010,2,21,4
45052,1,2212010 5:00,177.2,28,32,26,29,31,32,29,32,34,32,33,32,37,41,31,32,29,36,30,31,29,28,29,30,36,2010,2,21,5
45053,1,2212010 6:00,183.6,27,32,26,25,33,31,28,31,36,30,34,32,35,40,29,32,28,38,30,29,29,28,28,29,30,2010,2,21,6
45054,1,2212010 7:00,193.0,26,32,25,26,32,34,29,30,36,31,32,30,36,40,28,32,27,36,30,28,29,28,28,25,29,2010,2,21,7
45055,1,2212010 8:00,203.3,30,36,26,31,36,37,33,36,36,32,33,32,37,43,32,35,26,42,34,33,34,36,31,33,34,2010,2,21,8
45056,1,2212010 9:00,196.6,38,46,32,44,47,43,44,45,39,42,46,43,48,43,43,48,25,45,43,44,43,45,39,40,46,2010,2,21,9
45057,1,2212010 10:00,176.1,47,52,38,51,55,50,52,54,41,50,51,50,53,44,52,57,37,53,48,52,49,48,51,48,52,2010,2,21,10
45058,1,2212010 11:00,150.3,58,54,45,57,60,53,54,59,48,57,54,57,56,47,55,60,44,56,52,57,52,54,57,56,57,2010,2,21,11
45059,1,2212010 12:00,129.9,63,57,51,61,62,55,57,62,50,60,58,61,59,50,60,61,49,57,55,59,54,55,60,60,59,2010,2,21,12
45060,1,2212010 13:00,120.0,65,59,55,62,64,55,60,63,54,62,60,63,61,49,61,61,54,56,57,61,55,59,62,62,61,2010,2,21,13
45061,1,2212010 14:00,113.4,65,59,59,64,65,58,62,64,54,64,61,64,62,50,62,61,58,55,61,63,56,61,64,64,62,2010,2,21,14
45062,1,2212010 15:00,109.0,67,60,60,65,66,60,63,65,54,64,62,66,63,52,63,60,61,55,61,61,55,63,66,64,63,2010,2,21,15
45063,1,2212010 16:00,105.1,67,60,59,64,65,58,63,65,54,64,62,66,63,50,63,59,62,54,61,60,54,63,65,64,63,2010,2,21,16
45064,1,2212010 17:00,104.9,65,61,58,64,63,57,59,65,52,62,61,64,61,50,62,57,63,52,61,57,52,57,64,61,61,2010,2,21,17
45065,1,2212010 18:00,112.8,60,57,54,58,59,51,54,60,50,58,58,61,58,46,59,54,64,49,57,50,49,54,61,60,54,2010,2,21,18
45066,1,2212010 19:00,134.2,52,48,49,56,53,49,51,56,48,54,55,54,53,44,50,51,60,48,52,48,46,52,56,54,46,2010,2,21,19
45067,1,2212010 20:00,145.0,53,48,46,54,50,48,48,52,46,54,53,54,51,45,49,49,56,46,48,45,43,48,46,53,43,2010,2,21,20
45068,1,2212010 21:00,148.4,51,43,42,52,49,48,47,49,46,52,51,57,48,46,46,48,53,48,48,45,42,46,46,49,39,2010,2,21,21
45069,1,2212010 22:00,146.9,51,48,37,49,47,44,46,46,46,49,49,57,47,48,44,47,52,47,48,44,40,46,52,49,46,2010,2,21,22
45070,1,2212010 23:00,140.6,50,45,38,50,42,43,42,46,46,47,47,55,44,48,43,42,50,47,46,39,39,45,50,50,45,2010,2,21,23
45071,1,2222010 0:00,133.6,49,46,37,47,42,43,38,42,45,46,45,54,45,48,46,41,49,44,46,38,37,45,46,49,43,2010,2,22,0
45072,1,2222010 1:00,129.3,47,41,35,45,44,43,36,43,45,46,46,52,42,45,45,41,44,43,45,37,39,43,39,47,38,2010,2,22,1
45073,1,2222010 2:00,130.0,43,41,33,46,40,44,35,44,45,45,44,52,41,39,42,42,42,46,43,38,38,43,36,46,37,2010,2,22,2
45074,1,2222010 3:00,133.9,38,36,33,43,41,40,34,45,41,43,44,50,37,36,38,41,41,47,37,38,37,37,34,44,35,2010,2,22,3
45075,1,2222010 4:00,140.8,38,37,36,44,42,37,36,40,39,42,44,50,37,37,38,41,40,47,43,40,36,36,34,41,34,2010,2,22,4
45076,1,2222010 5:00,150.9,39,36,40,45,39,37,36,40,43,41,44,48,37,40,37,39,39,52,43,39,36,34,34,39,33,2010,2,22,5
45077,1,2222010 6:00,169.5,40,34,37,46,39,35,36,43,43,41,43,48,38,41,37,41,38,53,39,42,35,36,35,42,33,2010,2,22,6
45078,1,2222010 7:00,196.2,38,32,39,48,43,39,36,44,41,46,44,50,39,42,38,45,37,55,39,47,37,36,35,41,34,2010,2,22,7
45079,1,2222010 8:00,192.6,41,39,40,43,45,44,48,49,43,50,46,50,41,50,41,56,36,57,39,56,40,45,38,44,39,2010,2,22,8
45080,1,2222010 9:00,167.3,46,48,40,44,55,50,60,55,41,54,46,46,46,54,46,62,35,61,43,63,47,55,43,48,46,2010,2,22,9
45081,1,2222010 10:00,148.6,46,55,42,46,60,54,65,59,45,60,44,46,50,58,48,65,42,64,41,64,52,61,47,51,56,2010,2,22,10
45082,1,2222010 11:00,131.7,48,59,46,47,58,57,65,57,45,62,46,48,50,58,45,65,46,63,45,64,52,63,47,50,59,2010,2,22,11
45083,1,2222010 12:00,124.9,48,63,50,47,57,60,64,57,46,60,48,48,47,59,46,61,49,65,45,63,53,64,49,46,56,2010,2,22,12
45084,1,2222010 13:00,120.6,49,59,51,49,57,60,64,55,46,58,49,48,47,58,46,59,52,62,46,58,53,57,50,47,55,2010,2,22,13
45085,1,2222010 14:00,120.6,51,57,56,50,57,56,57,55,50,57,50,50,50,58,48,58,54,60,50,57,54,55,52,50,54,2010,2,22,14
45086,1,2222010 15:00,121.5,51,57,59,50,57,55,57,57,50,56,50,52,50,55,48,57,56,57,52,57,50,55,53,50,54,2010,2,22,15
45087,1,2222010 16:00,125.5,52,55,58,51,58,57,55,57,50,56,51,54,49,56,50,58,57,57,52,57,49,55,54,50,55,2010,2,22,16
45088,1,2222010 17:00,132.2,52,57,58,52,58,56,55,56,48,56,51,54,49,53,50,57,58,55,52,57,48,55,54,50,55,2010,2,22,17
45089,1,2222010 18:00,141.2,52,55,54,52,57,53,57,56,48,56,50,54,49,54,50,57,58,56,48,55,48,55,54,50,54,2010,2,22,18
45090,1,2222010 19:00,154.6,51,55,51,49,56,52,57,56,48,55,48,50,46,53,48,55,55,56,46,55,48,55,54,50,54,2010,2,22,19
45091,1,2222010 20:00,152.6,50,55,48,47,55,52,56,55,48,54,46,52,46,54,48,55,53,54,46,54,49,54,52,50,53,2010,2,22,20
45092,1,2222010 21:00,146.9,50,55,48,50,55,51,56,54,46,54,45,52,44,54,47,52,51,54,46,54,48,54,51,49,52,2010,2,22,21
45093,1,2222010 22:00,137.2,50,55,46,47,53,54,55,54,46,54,44,52,42,53,46,53,50,55,45,54,51,54,51,48,51,2010,2,22,22
45094,1,2222010 23:00,125.4,50,54,45,47,51,53,56,53,45,53,44,52,41,54,46,53,49,54,45,54,51,54,51,47,52,2010,2,22,23
45095,1,2232010 0:00,114.2,48,54,41,47,51,53,55,52,46,51,44,50,40,53,45,53,48,53,45,54,51,52,50,45,49,2010,2,23,0
45096,1,2232010 1:00,107.2,46,50,39,49,51,53,54,52,45,50,42,50,40,50,44,53,45,54,45,53,48,50,50,45,48,2010,2,23,1
45097,1,2232010 2:00,104.9,45,48,44,45,50,53,53,51,45,50,42,48,39,49,43,53,44,54,43,52,46,48,49,44,47,2010,2,23,2
45098,1,2232010 3:00,105.9,44,48,44,43,49,53,52,50,43,48,42,46,39,49,42,52,44,53,43,51,46,46,48,42,45,2010,2,23,3
45099,1,2232010 4:00,109.9,45,45,42,43,50,51,51,50,43,47,41,46,39,48,41,51,43,53,43,50,45,46,47,42,43,2010,2,23,4
45100,1,2232010 5:00,117.5,45,45,40,43,50,48,50,49,41,46,41,46,39,48,40,51,42,52,41,50,43,43,46,42,43,2010,2,23,5
45101,1,2232010 6:00,133.7,45,45,40,44,50,47,49,49,41,45,41,46,39,46,40,50,42,51,41,49,41,43,45,41,42,2010,2,23,6
45102,1,2232010 7:00,159.9,45,45,41,45,49,47,48,49,43,44,41,46,39,47,40,50,41,50,39,48,40,43,46,41,42,2010,2,23,7
45103,1,2232010 8:00,163.9,46,45,37,46,50,46,47,49,43,44,41,46,40,45,40,50,41,50,41,48,41,43,46,41,42,2010,2,23,8
45104,1,2232010 9:00,157.2,46,45,44,48,51,46,45,49,43,44,43,46,40,45,41,51,40,50,46,48,42,43,47,42,42,2010,2,23,9
45105,1,2232010 10:00,153.8,48,48,47,50,52,48,46,50,46,44,46,48,40,46,43,51,46,50,50,49,43,43,48,43,43,2010,2,23,10
45106,1,2232010 11:00,149.9,50,48,50,54,53,48,47,52,46,45,51,52,43,45,46,52,49,52,54,49,44,45,51,44,43,2010,2,23,11
45107,1,2232010 12:00,145.3,54,48,51,56,56,49,48,55,46,46,54,55,44,46,50,54,52,54,55,50,43,45,56,46,45,2010,2,23,12
45108,1,2232010 13:00,137.8,58,48,48,58,58,49,49,57,46,48,55,57,46,46,52,56,54,54,55,53,44,46,56,48,47,2010,2,23,13
45109,1,2232010 14:00,132.2,60,48,44,57,60,49,50,60,46,50,56,57,47,46,54,57,56,55,55,54,46,48,60,51,50,2010,2,23,14
45110,1,2232010 15:00,126.1,61,54,44,59,62,50,50,60,43,53,56,57,49,46,56,59,57,58,54,54,46,50,60,51,52,2010,2,23,15
45111,1,2232010 16:00,124.8,61,54,42,56,63,50,52,61,41,54,56,59,50,48,55,60,58,57,52,56,48,52,58,53,54,2010,2,23,16
45112,1,2232010 17:00,127.7,61,54,40,56,62,50,54,60,39,55,54,59,51,47,54,58,59,55,48,57,47,52,57,51,53,2010,2,23,17
45113,1,2232010 18:00,138.2,57,48,39,55,59,47,52,56,37,53,54,57,48,46,51,54,59,51,48,54,48,48,56,49,51,2010,2,23,18
45114,1,2232010 19:00,163.0,54,45,37,55,55,45,49,52,37,48,51,54,44,45,46,51,56,49,46,50,47,45,54,47,48,2010,2,23,19
45115,1,2232010 20:00,170.4,54,41,37,51,53,43,44,50,36,49,49,54,44,45,47,49,53,47,45,46,45,45,52,46,47,2010,2,23,20
45116,1,2232010 21:00,170.6,53,39,36,50,53,42,46,49,36,48,48,54,45,44,47,46,50,48,45,44,44,45,50,47,47,2010,2,23,21
45117,1,2232010 22:00,163.6,52,45,36,47,53,44,46,49,36,48,46,52,44,45,47,45,49,46,45,43,43,43,50,48,46,2010,2,23,22
45118,1,2232010 23:00,151.5,51,43,35,46,51,41,43,50,36,48,45,48,46,44,47,43,48,47,43,43,42,43,48,47,45,2010,2,23,23
45119,1,2242010 0:00,139.7,50,45,35,45,48,40,46,48,34,46,43,46,44,44,47,42,47,43,43,40,42,45,48,48,46,2010,2,24,0
45120,1,2242010 1:00,133.6,49,43,34,45,49,38,46,48,34,46,41,46,43,43,44,43,43,45,43,42,43,45,46,47,45,2010,2,24,1
45121,1,2242010 2:00,132.2,47,43,33,45,48,39,46,47,34,47,41,46,43,43,44,42,42,44,41,45,41,45,46,46,45,2010,2,24,2
45122,1,2242010 3:00,133.3,46,45,33,45,48,36,45,48,32,45,41,45,42,42,43,42,41,45,41,47,40,43,46,45,43,2010,2,24,3
45123,1,2242010 4:00,135.8,45,43,33,44,49,37,45,49,32,44,40,45,41,42,42,41,40,43,39,45,40,43,46,44,42,2010,2,24,4
45124,1,2242010 5:00,141.6,45,41,33,44,49,36,44,49,32,43,39,44,40,42,42,44,39,43,39,45,40,43,46,43,42,2010,2,24,5
45125,1,2242010 6:00,155.9,45,41,33,43,49,40,43,48,32,43,40,44,40,41,42,46,38,43,39,44,40,41,45,43,42,2010,2,24,6
45126,1,2242010 7:00,180.2,44,43,33,42,49,42,43,47,32,42,39,43,40,41,42,46,37,43,39,44,40,41,44,43,42,2010,2,24,7
45127,1,2242010 8:00,178.9,43,43,33,41,48,43,43,46,32,42,39,43,40,43,42,46,37,44,39,44,40,43,44,42,42,2010,2,24,8
45128,1,2242010 9:00,168.0,43,43,33,40,48,44,44,46,32,43,38,39,40,44,41,47,36,46,39,45,41,43,44,42,43,2010,2,24,9
45129,1,2242010 10:00,162.9,43,45,34,39,49,45,46,47,32,44,37,39,40,44,39,48,42,47,39,47,41,43,45,40,42,2010,2,24,10
45130,1,2242010 11:00,159.3,43,45,36,38,50,46,47,48,32,46,34,39,39,44,39,50,45,49,37,50,42,45,45,40,41,2010,2,24,11
45131,1,2242010 12:00,155.0,43,43,36,38,53,47,50,49,34,44,35,37,38,45,38,52,47,51,37,52,42,43,45,39,43,2010,2,24,12
45132,1,2242010 13:00,153.0,40,43,35,39,54,44,48,50,34,44,36,39,38,47,37,51,49,50,39,52,40,43,46,39,42,2010,2,24,13
45133,1,2242010 14:00,153.7,39,41,36,39,56,44,47,51,34,44,36,39,38,47,37,51,51,52,39,52,40,43,46,39,41,2010,2,24,14
45134,1,2242010 15:00,154.5,39,39,35,39,55,43,46,49,32,45,36,37,38,43,37,52,37,51,37,52,40,43,46,38,41,2010,2,24,15
45135,1,2242010 16:00,158.6,39,39,35,40,55,43,45,49,32,44,36,39,38,42,37,52,38,49,37,52,39,43,45,38,40,2010,2,24,16
45136,1,2242010 17:00,167.9,38,39,34,39,53,42,46,48,32,43,36,39,37,43,37,52,37,47,36,49,38,41,43,38,40,2010,2,24,17
45137,1,2242010 18:00,180.5,39,39,34,39,51,41,45,47,32,42,36,39,37,42,36,51,37,45,37,47,38,39,41,38,39,2010,2,24,18
45138,1,2242010 19:00,194.8,38,39,33,38,49,41,44,47,32,41,36,39,37,42,37,50,37,45,37,46,38,39,40,37,39,2010,2,24,19
45139,1,2242010 20:00,193.1,39,39,30,38,47,41,44,47,32,40,36,39,37,43,37,48,36,45,36,45,38,39,39,37,38,2010,2,24,20
45140,1,2242010 21:00,189.5,38,39,29,38,45,40,42,43,30,40,36,39,36,44,36,48,43,44,36,45,37,39,39,37,37,2010,2,24,21
45141,1,2242010 22:00,181.8,37,37,28,37,45,40,42,42,28,39,35,37,36,43,36,47,42,44,36,45,36,37,39,37,37,2010,2,24,22
45142,1,2242010 23:00,170.2,36,37,27,37,44,40,41,41,27,39,35,37,36,42,36,46,40,43,34,43,35,37,39,37,37,2010,2,24,23
45143,1,2252010 0:00,158.4,37,37,26,37,42,39,40,41,27,37,34,37,36,41,36,43,38,43,34,42,34,36,39,37,37,2010,2,25,0
45144,1,2252010 1:00,152.9,37,37,24,35,41,39,40,39,25,37,35,37,36,40,36,43,34,42,34,39,33,36,39,36,37,2010,2,25,1
45145,1,2252010 2:00,152.3,37,37,23,34,40,37,39,39,23,37,34,37,35,39,35,41,32,41,34,41,34,36,38,36,37,2010,2,25,2
45146,1,2252010 3:00,154.2,36,37,21,34,40,36,39,39,21,37,34,37,35,39,34,41,31,41,32,39,36,36,37,36,37,2010,2,25,3
45147,1,2252010 4:00,157.6,36,36,20,33,40,36,38,39,19,38,33,37,35,38,34,40,30,40,30,38,36,36,37,36,37,2010,2,25,4
45148,1,2252010 5:00,164.3,35,37,20,32,40,37,37,39,18,38,33,36,35,38,34,39,29,40,28,37,37,36,37,35,37,2010,2,25,5
45149,1,2252010 6:00,179.7,34,37,20,30,39,38,38,38,18,38,32,36,33,37,34,39,28,39,27,38,37,36,36,35,37,2010,2,25,6
45150,1,2252010 7:00,204.7,33,37,20,29,38,37,38,38,18,38,30,34,32,36,33,39,27,39,27,38,37,36,36,33,37,2010,2,25,7
45151,1,2252010 8:00,205.1,33,37,20,28,37,38,38,38,18,37,28,32,32,36,30,39,26,39,27,39,37,37,35,32,37,2010,2,25,8
45152,1,2252010 9:00,195.4,34,39,21,30,37,39,40,36,18,36,29,34,34,37,30,39,25,39,28,39,37,37,36,32,35,2010,2,25,9
45153,1,2252010 10:00,189.0,35,39,23,32,37,39,40,37,19,35,31,34,36,38,32,39,29,41,30,39,39,37,36,33,37,2010,2,25,10
45154,1,2252010 11:00,178.9,36,43,26,34,39,43,37,37,21,35,33,36,36,38,34,38,31,43,32,37,41,36,38,34,39,2010,2,25,11
45155,1,2252010 12:00,170.8,39,45,26,36,41,45,36,40,21,35,35,37,37,40,36,39,33,43,34,36,43,39,40,36,41,2010,2,25,12
45156,1,2252010 13:00,163.2,38,43,26,38,42,44,37,42,23,37,36,37,37,40,40,39,34,39,36,36,44,41,41,38,42,2010,2,25,13
45157,1,2252010 14:00,156.8,40,42,27,39,42,46,39,42,23,38,36,37,38,43,38,41,35,41,36,39,45,41,42,42,41,2010,2,25,14
45158,1,2252010 15:00,155.6,39,42,28,38,42,44,39,43,23,40,36,37,38,40,38,41,36,40,36,40,44,39,44,38,40,2010,2,25,15
45159,1,2252010 16:00,160.1,38,41,28,37,42,43,39,42,23,40,36,39,37,41,37,44,36,40,34,41,43,39,40,40,41,2010,2,25,16
45160,1,2252010 17:00,170.1,38,41,27,36,41,43,39,40,23,40,36,37,37,37,37,42,37,40,34,40,43,39,40,39,39,2010,2,25,17
45161,1,2252010 18:00,187.5,36,39,27,34,39,42,39,38,23,38,33,37,35,36,35,39,37,39,30,38,41,37,38,37,38,2010,2,25,18
45162,1,2252010 19:00,215.2,35,37,25,33,37,39,38,36,21,37,31,36,33,38,34,38,35,38,30,36,40,37,36,35,37,2010,2,25,19
